id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,category
ffd73827fa98d756,"Hello, welcome to my talk page, if you are a communist asshole like 99.9% of Wikipiedia users please leave.",1,0,1,0,0,0,toxic
4f2df0a1ec5380c1,"Really good contributor? Bullshit. The cabal disagrees, and they are in control.  (talk - )",1,0,1,0,0,0,toxic
699a0d983a288697,"About you

You know, you should just come out and say it. You hate Poles and thought that Hitler had the right idea. Now go cry in the corner, masturbating to German porn, while telling yourself that you are the master race. Because if you honestly think that the invasion of Poland was anything but German aggression, masturbating is all you have left going for you in life.",1,0,1,0,0,0,toxic
325cd3656d865766,"""

YOU'RE CONTRADICTING YOURSELF! Basically your opinion of based on blindness and bullshit as far the """"evidence"""" you send me are considered.

Really? Puny pictures in which you can almost not see what her eye color is. You need a magnifying glass to see her eyes. Don't show such pictures cuz it just looks really sloppy and desperate, which in your case makes sense. 1(By magnifying this image up to 400%, you can clearly see her eye color looks sort of olive green, not anywhere close to brown). 2(What the f*** is this? It look horrendous. Oh and her eyes are lighter than her hair and you keep saying they're the same shade, when clearly they're not. Lets take a look at a better quality image. No brown eyes here.)

3(These eyes can still be called hazel.) 4(Hazel eyes due to their nature have the tendency to look goldish brown in certain lights, and look at Belle's hair it looks red). 5(I can clearly see her eyes are not the same as her hair, in fact take a close look when a lock of hair falls in front of her right eyes and clashes with her eyes color. The difference looks brown and hazel, instead of brown and light brown.) 6(That's not a screenshot, and by magnifying the image, her eyes look dark hazel and so not the same color as her hair) 7(400% zoom in, hazel eyes) 8(What a desperate image, you can barely see anything, 1000% zoom in and her eyes appear not to be brown again). 9(400% zoom in, hazel eyes... again)

Oh yes, the Belle merchandise that has her with brown eyes is so big, only one of the pictures you send can sort of qualify. 10 (By magnifying the image up to 400%, you can clearly see her eyes look green-like). 11(400% zoom in, hazel eyes AGAIN)

JESUS F***ING CHRIST. You preseted me with like 18 images and almost all of them have Belle with hazel eyes instead of brown. ARE YOU COLORBLIND? Don't you know how to differentiate colors. An you call this SOLID? If Belle's eyes are hazel, than those are indeed solid, verified evidence. And the screenshots aren't even from the Diamond Edition, they're from the Special Edition.

Take a look at these pics, please. Think anyone will believe you that her eyes are brown? I don't think so. These are just a couple of additions to the pictures you presented, further cementing that Belle has hazel eyes instead of brown. Since hazel is a mix of brown and green and that hazel eyes vary between almost green to almost brown, on what bases are people suppose to believe Belle's eyes are brown?

Look at this page  — Preceding unsigned comment added by  (talk • contribs)  """,1,0,0,0,0,0,toxic
c09ac9395ab8c7db,Note:If ya aint dutch YA AINT MUCH.,1,0,0,0,0,0,toxic
08edc40452e8b6b2,"You are simply a backstabber, I was to defend you during the RfAr. While multiple socks and contributors discuss with eachothers privatly, you backstab me by cheap threats when I never did such things to you, but of course such contributors will never be threatned by backstabbers like this. I have from the beginning tried to help you, I have even proposed to boost your credibility by neutralising your propositions, I have emailed you works and proposed you to help me, and at the first occasion you backstab me for a single citation about NPOV and you. You could have requested explainations, you decided to threaten me. And true, other Armenians have indeed witnessed all this affair.  (ix)",1,0,0,0,0,0,toxic
fcf5a6ad5918f164,"your boring 

and retarded two",1,0,0,0,0,0,toxic
62d53c0fd6fddaf4,It's my damn page and i can do what i want. Buzz off,1,0,0,0,0,0,toxic
ec1177017948b5f8,"It's not vandalism.  Are you mentally retarded?  You don't even know who Wells Thompson is and it is true that he is a homosexual, go look it up.  Unless, you're a fucking dickheaded liberal who kisses faggot ass.",1,0,0,0,0,0,toxic
9778802e547f687a,"I believe that you should include in your discussion of I-95 the fact that only gays enjoy studying/discussing it.  Real men prefer to talk about things like titties and butt sex, but the latter only in a negative way 'cause its for fags.",1,0,0,0,0,0,toxic
3670eb9f92d451ec,"Oh come,  on not again.  Admins, stop wasting time and just permaban, you know the situation won't change.",1,0,0,0,0,0,toxic
9e041e32ee69d82e,"-
You will stop being pompous.
You will stop being a racist.
You will stop trying to push your astonishingly biased POV into articles.
You WILL STOP LYING.",1,0,0,0,0,0,toxic
4614dff2a4de3042,"OH HE MAD @ ELI! Not his fault your team can't ever win a SB, you don't need to remove his nickname as your pathetic form of vengeance.",1,0,0,0,0,0,toxic
9645820ab046a9c1,"Incredibly Biased Article 

This article is so biased it is frankly laughable.  Among the innumberable lies and distortions in the article, the part that is particularly amusing is how it goes right from talk about how the United States is doomed to failure to talk about the aftermath of the war, i.e. the drawdown of US troops.  It completely fails to mention the US victory in 2007.  This article is nothing more than ultraliberal propaganda.",1,0,0,0,0,0,toxic
201de46e9eb99156,"""

 Re: Moment of stupidity 

 (//c) lightly smacks Wafulz with a minnow. P You rogue admin, you.  (//c) """,1,0,0,0,0,0,toxic
c6e41794d8d63c1b,"Blind as bats 

Not one of you has seen what I have done to this page. Obviously you rely on some form of program to revert vandalism and not your own eyes.",1,0,0,0,0,0,toxic
ad4f277084cc03b4,"It seems common sense to me that the article should picture subjects relevent to the subject it covers, frankly I can't see why you are being such a dick about this and obviously I can't see how you are right!",1,0,1,0,0,0,toxic
4557f575e3cb43c2,", 21 July 2006 (UTC)
Anyway, shepard can't be in this video. I fail to see how the hell an escaping prisoner ended up in some training video -_-'  10:59",0,0,1,0,0,0,toxic
8e69cb92ffb9263b,"""

Please do not delete relevant contributions and censor criticisms placed in the proper """"Criticisms"""" sections of articles.  Doing so undermines the integrity of Wikipedia and makes you look stupid.""",1,0,0,0,0,0,toxic
d98d3f0a6b96841e,So I'll just edit from another IP address you worthless piece of shit.  The truth will be known despite your political bias!,1,0,0,0,0,0,toxic
5e6bc8683b3e29ed,"eat Dl2000CK 

..|..",1,0,0,0,0,0,toxic
7af3262004ea8400,"lol nuffin much bighead , ma whole fam jus went to dinner w/o me =[ but ummm yeah lol yooh join gaiaonline yet ?",1,0,0,0,0,0,toxic
bd71b7d8cfb265c7,"Talkback 

GODDAMMIT! This was so much easier when you were a sysop. Get your bit back directly.",1,0,0,0,0,0,toxic
4026ef3db9665c07,"2006 (UTC)
It's CGI (i.e. Weird Al faked it), and he has very good reasons to accuse Atlantic of sucking. So when his fans are honest, they too think AR sucks.  14:19, 23 November",1,0,0,0,0,0,toxic
cf523086d5d258e6,"Warning 

If you continued imposing wrong religious profile of Cheema then i will daily revert all edits by you on all WP pages from different IPs and tease you the way your mother ass is doing for years on WP. kuti ki bchay baaz aa ja wrna boht tng krunga behn chod. 39.47.139.240",1,0,0,0,0,0,toxic
8ce385f8720529d1,"lol w/e then i was just trying to hlp out 

i dont know what this blcok stuff is or why you have blocked me for tryin to fix an articl but i know not to do it again

this is pretty stupid imo you could have just fixed the fucking mistake",1,0,1,0,0,0,toxic
7e325279ad13f524,"""

 my warning 

Why did you give me a warning for the drigers its not inappropreate its just a thing that i heard about i know info & that, explain specificlly on my talkpage why it was inappropreate
if it is about it being a wikipedia rule, its ok to break rules rules are made to be broke, i am not the one for making rash judgements & sorry for my anger but you are a stupid admin that is a massive heroic douche & that makes peoples life a mizzary cuz you have nothing better to do than that & masturbate hard thinking about """"bill clinton""""""",1,0,0,0,0,0,toxic
412f03f1a4f4da35,Fuck off. You have unwarranted self importance.,1,1,1,0,0,0,toxic
fc4dd6af4585a5ef,Okay then. I'll just have to agree to disagree. I won't read your article and I won't give you fellatio. Now get off my page.,0,0,1,0,0,0,toxic
0700ea3e45b115b9,"yeah well, I don't subscribe to your opinion, stop spamming me with messages here. What makes your opinion superior to mine, nothing. If you abuse or spam me again, I will take issue. GET IT? AND REVERT IT BACK TO WHAT I HAD IT, UNLESS YOU SHOW ME PROOF TO THE CONTRARY, WHERE'S YOUR PROOF? NOWHERE.

YOU LACKIES RUN THE SHOW HERE. 
82.21.25.194",1,0,0,0,0,0,toxic
c61cbcf7014fe42a,"""

""""had you done it before and had included an accessible web-link when you had created the article, we wouldn't be here now"""" Oh thank you, Little Big Man. It's a lesson for all of us: ignorant lazy pigs demand feedbags. http://ecl.dukejournals.org/content/vol31/issue1/  """,1,0,0,0,0,0,toxic
b02f06855b8c687c,"y0u l0se at life. 

0h n0, my last chance?  what d0 i d0?  what i d0?!  thanks f0r repeatedly qu0ting the rule b00k f0r me, cuntmuffin, i was having tr0uble finding it 0n my 0wn.  when i was 14 i had better things t0 d0 than be an encycl0pedia nazi, y0u ass-hat maker.  die in a fire.",1,0,0,0,0,0,toxic
c4a7c02c5cabf25d,"Article Quality
This article totally sucks!  Cali is a very significant town not only in Columbia, but due to it being a seat of the cocaine trade, is significant for the entire western hemisphere and Europe.  This article is a joke.",1,0,1,0,0,0,toxic
9e25bdefe4047ac9,"I saw you got blocked
To bad it wasn't for life dickhead",1,0,0,0,0,0,toxic
78de52e7de81a74e,"You really are a pretentious twat, aren't you?",1,0,0,0,0,0,toxic
22d5feccb66dcff3,"Calling someones actions stupid is not the same as calling the person stupid and telling the to grow up is poititive critisism not a personal attack...

what planet do you live on....

I THOUGHT YOU DID NOT CENCOR? HOW COME THE ABOVE WAS REMOVED
LIAR

94.168.210.205",1,0,0,0,0,0,toxic
70400ec31c13b077,"""

You are incredibly smart! Did you know that? I am writing about the title of the country X and in that article you are telling me I should add: """"This article includes text from the Wikipedia article X."""" Oh my, let wikipedia be full of unexpanded articles that people stop editing because some people who have nothing better to do with their lives than to sit in front of a computer and be administrators on wikipedia. How do you translate this into English: you are a failure!""",1,0,0,0,0,0,toxic
18bc9c930d585fe3,"""

 Gita's Samkhya is NOT DIFFERENT 

""""Only the ignorant speak of devotional service [karma-yoga] as being different from the analytical study of the material world [Sankhya]. Those who are actually learned say that he who applies himself well to one of these paths achieves the results of both."""" (Gita 5.4)

You are not a Hindu and so you would not know this. Do you have any proof at all that This Sankhya is different? Why would Sri Krishna say this if it were different. He would have said so!

Sri Krishna in the Gita (10.26)
""""Of all trees I am the banyan tree, and of the sages among the demigods I am Narada. Of the Gandharvas I am Citraratha, and among perfected beings I am the sage Kapila.""""

I am also going to post these quotes into the main article to clear up any confusion.""",1,0,0,0,0,0,toxic
bcca77e2acdfda86,"""

Defense
DrKiernan, you are the voice of reason at Anna Anderson now. Hopefully, you will ignore the outright lies and stupidities of finneganw and aggiebean. What they call """"abusive"""" and """"harassing"""" is actually TRUTH. They are caught with their cybertrousers down and they don't like it. It truly is good to see these vile abusers sweating. If you decide to look into THEIR histories, you'll see they have a great deal to sweat about, including sock puppetry and other undisciplined rule-breaking. As for me, well, I'm here to fight NAZIs75.21.101.63  """,1,0,0,0,0,0,toxic
8d504e85b38dadc4,{{unblock|That fuckin,1,0,1,0,0,0,toxic
6a9f3e4e27cfeb7e,"Also, please note that I am going to raoe you, cum un your mouth, and suck your dick until it falls right off.",1,0,0,0,0,0,toxic
ab51c087b734c52f,tharkarn and what waste man!,1,0,0,0,0,0,toxic
a51f4b898af788b5,"I hate this bot 

Its so annoying, it trys to delete almost every image!",1,0,0,0,0,0,toxic
0c8f1b74807fe3c9,"007 litter act sect 11  is shit, try qld act with amendments.get your shit out of my letter box",1,0,1,0,0,0,toxic
3283eeacb4ed1440,"Its Not inapproprite, its constructive editing, if you wait for 1 f**king day, someone will contribute",1,0,0,0,0,0,toxic
e1ff92a704fe95e3,"Comp.Tr 

I'm assuming you're the same Moroccan faggot (retard) that perpetuated the idiocy that plagued all North Africa related articles a while back? and like most neo-colonized lobodomized fucks, you only play a significant role as a detrimental toady to parties that should not meddle in affairs concerning the region in the first place but do because of passive, lobodomized, dickless, lifeless faggots such as yourself. Well, I am saddened that you have surfaced from what should have been a deadly, bloody accident. I am, however, rather amused by your flaunting of the revolutionary spirit, as I am certain you haven't an iota of it in you, little weakling. We will find out whether or not you do, however, when we visit you in the near future (yes, we know who you are and how you look and what you do). You will undoubtedly deploy your big admin tools. I hope your blind and ignorant admin tools do not fail you then but I know that they will. Until then, on with your anti-intellectualism.",1,0,0,0,0,0,toxic
080935ecbde36c4e,cocksucking bastard,1,0,1,0,0,0,toxic
e05bfaac551c7c52,"adult life pregnant, then die",1,0,0,0,0,0,toxic
dd3bf132453ee22c,"LOL==
The whole massacre in my opinion was fucking funny. VTECH JUST KICKED IN YO.

==",1,0,1,0,0,0,toxic
64a2ae92b6acff3d,"pink meth

There's a picture of you masturbating on pink meth, and it links to all your wiki articles. Why did you let that out publicly  xD",1,0,0,0,0,0,toxic
7fb5c153bda071c3,"Guys, it's just simply me that put there Moldovans (Romanians) 78,2%, and I was not logged in, and don't give quickly the fault on Bonaparte, he's gone from longtime now from this bullshit of Wikipedia, 'cause there's no purpose with hypocritic people like you. I modified that, everybody knows that that's Moldovans and Romanians are the same shit, anyhow the census will say it. They speak Romanian, and not Moldovan how they sustain. A Romanian understands perfectly when a Moldovan is speaking it's fuckin' language called Moldovan, and vice versa. Moldovans are doing this because they are a gang of betrayers and retarded that don't have idea what's their ancestry. Let's be reasonable now, even if I think that you people here are too stupid to understand this. They were Romanians until 1940, and suddenly they changed of ethnicity because they are an different country than Romania.   ' 10 June 2006",1,0,0,0,0,0,toxic
6125e28795836706,"HATE FOOD EATING CONTEST 

THIS IS THE MOST DISGUSTING FORM OF PASSE TIME EVER. 
IT TURN ME OFF",1,0,0,0,0,0,toxic
ac0c75cdc14b4f39,"""

 Lauren Socha edits 

Hello Tiller54, I know Wikipedia doesn't censor but if I were to walk up to someone and say """"Fuck off ya Paki bastard"""", I'd probably get done in ... So why should it be allowed on here ? ... Everyone of different natures visit Wikipedia and to see what she said I'd imagine would offend people? ... Waffle over haha  Talk """,1,0,1,0,0,0,toxic
5a4ee5d44bd6a7a7,Are you from AGN?  The sucky site?,1,0,0,0,0,0,toxic
5606fa933457738e,DID U KNOW THAT LINDSEY BROKE A COMPUTER AT TULLY HIGH SCHOOL!!!!!???!!!!???! SHE IS A BAD GIRL AND SHOULD BE PUNISHED FOR HER ACTIONS!!! WHY DID SHE DO THIS U MIGHT ASK?? WELL FOR STARTERS SHE IS A NAUGHTY GIRL,1,0,0,0,0,0,toxic
fff43d83e83d53d6,""":::What do you mean, """"mind your language""""?  He/she didn't say anything untoward.  You strike me as someone who's into dog-fucking.

""",1,0,1,0,0,0,toxic
831b20b202781256,"LOL 

LOL, Wikipedia has a Wikipedia article! WTF?",1,0,0,0,0,0,toxic
cf3fe9b3b2d9e3f8,"""
Shut up with your """"I need to be right"""" mentality! He's agreeing with you, for fuck's sake!204.69.190.254  """,1,0,1,0,0,0,toxic
ad1413bd7fe0a313,"Cruel justice like you attack others who are innocent and those you killed with pleasure you ox!
-Boxingwear, where truth is 100%!",1,0,0,0,0,0,toxic
a023d8fd2a120f27,"Bullshit.  You already took sides before doing even the most cursory of examinations.  For instance you gave NO warning to DanielEng, even though this person started a revert-war, to prevent DOCUMENTED NPOV information from going into the page.  As I wrote on your page... if you're going to use administrative powers, then you have an OBLIGATION to use them responsibly ... not picking sides in a dispute before even communicating with the other side.",1,0,1,0,0,0,toxic
885f3c5ebfbb4935,"JIMBO WALES SUCKS OFF DANIEL BRANDT 
I'm just stating facts people.~~1~~",1,0,1,0,0,0,toxic
e743ac87486b7042,I am a dubass who knows nothing about Hinduism.,1,0,1,0,0,0,toxic
be28d94e7b5b3031,IM GUNNA BUTTER YOUR BUNS BABY,1,0,0,0,0,0,toxic
c1d612ac8fb4a7da,stop fuicky reverting my fucking edits it,1,0,1,0,0,0,toxic
5d39a1c31c98c492,"""

 Seriously- find the """"flattery"""" in what I posted- I doubt you can. Oh but sorry if I offened you, but maybe you should keep your diaper out of other people's stuff. - and since you're so great why don't you run for president?""",1,0,0,0,0,0,toxic
58f4295090d778bf,"Stay the Fuck out of this Ping Pong.  If I want information of Mushu Shrimp, I will ask you.",1,0,1,0,0,0,toxic
3541c8c5d482570e,"You are a disgrace to this article Kemor, all you do is delete Arabian Prince and The D.O.C., both of whom were members of The N.W.A.   What you are doing is vandalism and you should be blocked.",1,0,0,0,0,0,toxic
03f6067b38c910f5,"message to attackers
Leave him alone. what has he done to you? you ips who attack this user give honest IP editors a bad name. this shit needs to stop now. 199.101.61.190",1,0,1,0,0,0,toxic
0ad21087c679ac0b,"""::Guys, you are the abusive - and dare I say quite correctly in English - the ignorant editors. You are ignoring what is being asked of you. Ignoring the consensus. Look what you are doing, if you do not get your way you cry """" help me """", """" Eurocentric """", """" vandalism """", but you go on to vandalise others. Enjoy your own company but go troll somewhere else. 

""",1,0,0,0,0,0,toxic
191a1c6bd40ad470,"bay pigs article 

hi i noticed that you were licking wikiadmins ass in order to protect you from EnthusiastFRANCE and his avatars just because you were too dumb and to coward to do it yourself. you're a good maccarthyst, you're my hero, and you really suck at Japanese but are showingoff about skills you don't have. brb ;)",1,0,1,0,0,0,toxic
1711124ae0266fe1,I'll fuck you forever!,1,0,1,0,0,0,toxic
b6edff4fecc16dfb,"""

Thank you for experimenting with the page Fuck on Wikipedia. Your test worked, and has been reverted or removed. Please use the sandbox for any other tests you want to do. Take a look at the welcome page if you would like to learn more about contributing to our encyclopedia.   (talk) """,0,0,1,0,0,0,toxic
d1110f84f4da860a,"its MY TALK PAGE . HELLO CAN YOU NOT SEE THAT.
I AM SHELBY YOUNG AND I WANT MY NAME OFF THIS WEBSITE AND PER JIM WALES I CAN REMOVE BOTH THE IP ADDRESS AND MY TALK PAGE SO GTFO.

wHY ARE ALL my DISCUSSIONS CALLED VANDILISM, BUT yours AREN'T, gtfo.",1,0,0,0,0,0,toxic
d38da1355392b370,"Your Lie(s) About Me 
I've never put a lie on Wikipedia, contrary to your assertion.  Anyone who lies about me can go screw.",1,0,0,0,0,0,toxic
39758185aefbd909,"I am not attacking you man, i'm just sayinmg who you are - a computer worm. Being in wikipedia ~ 10 hrs per day is the status of computer worm. Am I right? Who agrees with me?",1,0,0,0,0,0,toxic
94d2194a284941a9,You're just harassing me and beign a troll. Go molest some children or something and leave me alone!,1,0,0,0,0,0,toxic
ebc6b88d203bc812,"""
Like i give two shits right now. """,1,0,0,0,0,0,toxic
1ab2d3f5f61d0809,"Yep, as I said, Bite me, Hitler, err... Scrapiron. Disappear it to make you look like less of an asshole, you will be hiding it because you can. Fuck you.",1,0,1,0,0,0,toxic
80792d48a40d1252,Who are they to constitute what a war is or is not. That's why that discussion on the military project page was stupid.,1,0,0,0,0,0,toxic
5a34605dff351262,"I meant the entire reaction section is stupid, don't know why I added international in there. 175.110.222.144",1,0,0,0,0,0,toxic
e7b4e21b829e1ef3,I am a PR team and a lair and SAS81 stinks too HA HA,1,0,0,0,0,0,toxic
ed2a32f4f7cdb183,Can I Just Be Terminated. This Is Bullshit.,1,0,1,0,0,0,toxic
0ffd688d18c077a5,"""

 Ryanpostlethwaite 

I'm not going to sit here and just blatantly make fun of what you do and who you are. However, I look at your picture(funny how you put a drunken picture of yourself, trying really hard to convince your readers that you actually have friends) and it's quite easy to see that you're an ugly little parasite. As I browse through your insignificant pages on Roger Royle and Harold Gaba (that must have taken hours to make), and I know right then and there that you're a compulsive masturbator. I look at all your Wikipedia buddies and their comments concerning """"speedy deletions"""" and """"harassment via Wikipedia"""" and I now understand why there are entire hospitals throughout the world that treat internet addictions. So go ahead and suspend or block or whatever it is you people do to naughty Wikipedia users, because I could really careless. You piece of shit.""",1,0,1,0,0,0,toxic
3033cef6ab9ddf92,"I bet 

your'are're intolerable to be around. Probably why you live in North Dakota, one of the most sparsely populated states. Because people can't stand you. Everyone hates you. 65.10.52.220",1,0,0,0,0,0,toxic
126f9af75b8fc2d4,"Knock off the gosh darn vandalism! 

If you keep on vandalising articles as you did to Poop I'm going to warn your ass.  This is a federal offense and you know what happens in prison.  ;)  You better watch yourself or I will unleash a powerful series of warnings.  I've got like a buttload of respect around here and I don't take kindly to people who come to these places and treat it like SHIT!  DX",1,0,1,0,0,0,toxic
594bf294075f995b,"""

Wow, you're a little touchy aren't you? You also seem to love to make assumptions, which makes you look like a douche. How do you know I don't have an account, and why must you feel the need to cry to the admins whenever you get in a pointless argument? It looks like you're insecure, and a hypocrite, as you criticized me on my spelling of """"maggot"""" which was a joke that you didn't get while your own post was full of typos.""",1,0,0,0,0,0,toxic
79a5d031d6201b9c,"""

""""Harassment"""" as in pointing out that Gamaliel has driven now driven a woman off wikipedia despite claiming to want the opposite? Thought so. I'm blocked for having a contrary opinion. Period. Don't bullshit me. 70.56.26.46  """,1,0,1,0,0,0,toxic
59f238dafeb53245,SAID I SHOULD PUT SOAAP IN MY MOUTH AND I SAID Y. U VANDALISED MORE THAN ME,1,0,0,0,0,0,toxic
3e1e652535893932,"Jmabel, what kind of site is this? A serious one, or a bad joke? This site must have true informations and not stupid jokes like Node do it!!!",1,0,0,0,0,0,toxic
b2d4f334ccc580a3,"However, you know what, fuck it, you've lost yourself a coder. Go find someoen else who's willing to deal with Sven.",1,0,1,0,0,0,toxic
a56f378a514d0252,"""Want to fight with me """"wiki ones"""" ?
Its a """"battle u """"luce""""...

""",1,0,0,0,0,0,toxic
f070ac124550ea32,"Yer, but its also based on the size of the market! And i don't know what the f*ck either of you's are on about... She was very successful there, its only recently she's gone downhill... it's staying ) Unless you can think of a better country... Jeeez.",1,0,0,0,0,0,toxic
7679aafec7a3982b,", 28 February 2008 (UTC)

The source is the United States Census Bureau you idiot.  Don't you even get it YET?  72.153.223.172  20:29",1,0,0,0,0,0,toxic
5602809c265786b8,"""
Listen here, for the second time, HOW THE F. DID THIS Frequent mention has been made of the Moldavian Soviet Republic.(THAT IS THE GOD DAMMNED 20th CENTURY!!!) It is not generally known that the lower Dniester is an almost purely Roumanian stream.  TRANSFORMED ITSELF INTO THIS Charles Upson Clark, claims that the lower Dniester, in 1792 was """"an almost purely Romanian stream"""" ??????????????? AM I A CRETIN OR WHAT????????? DO I SUFFER FROM SOME MENTAL ILLNESS, AND CAN`T USE SIMPLE LOGIC OR WHAT??????? TELL ME!! IS IT ME?????? TELL ME, AND I`ll LEAVE ALL OF YOU ALONE! GOD!!!!!  """,1,0,1,0,0,0,toxic
b568f6286b52b279,"""

HELLO!  I am the one who keeps insisting on making the """"God Damn"""" entry.  My entry has become long winded based on your (both of yours, actually) insistance that my entry is non-factual.  I have cited a dictionary entry based solely on your statement that the word """"damn"""" does not mean """"to be condemned by God,"""" when, in fact it does.  As an atheist, you can rest assured that I am not offended by this phrase.  Who the fuck are you to determine that because you can't figure out the definition of a word when it is provided to you, that my entry is incorrect?  The fact that you retracted or edited my entry 3 times does not make it incorrect.  It means that you have been an idiot 3 times.  YOU are the one guilty of vandalizing my entry by removing it without a valid reason.  The fact that you have relatives that do not like the term God Damn for religious reasons is not relevent to this topic, and your argument concerning the entymology is fallacious.  Does any ever say """"Steve Damn"""" or """"That stupid fuck SMcCandlish Damn""""?  No, they do not, beacuse to the followers of modern mythology (i.e. Christianity), the only thing capable of damning is God, hence the phrase """"God damn"""" is redundant.""",1,0,0,0,0,0,toxic
9a63e49a07564b22,"""

 Glide to the finish 
If he relied on team mates, I would of had to say """"He aint SHIT without his homies!"""" 70.121.33.78  """,1,0,0,0,0,0,toxic
f5f24fc0904fd389,"What a tramp

Talk about a bargain basement, trash bag ho.  Jeez...",1,0,0,0,0,0,toxic
cd2526f6b1fcaba0,dude stop complanin about every thing that hapens to the dah page DONT U HAV ANYTHING BETTER TO DO U PANSY,1,0,0,0,0,0,toxic
cc8650f5cac45a7e,"You have obviously no argument to justify your vandalism and censorship attempt, except that you are logged-in. Can I laugh at your stupidity. There is no copyright infrigment nor speculation in what i posted. You just want to censor elements that don't please you. You are trying to CENSOR elements of the bio.",1,0,0,0,0,0,toxic
04471326463502f1,"""

 What the hell do u mean 

cough* *cough* excuse me, who the hell are you accusing of """"disruptive editing"""".  I was the individual who actually wrote the bulk of the article on Rajbeer Singh.  You gave YOU the right to come and simply delete my all my writing???  If you wish to contribute links, go ahead.  But who the hell gave you the permission to simply delete all the writing that I had spent time and effort doing?  Carry on deleting my work and I will carry on undoing yours.....With pleasure........""",1,0,0,0,0,0,toxic
c4dd775c24e42405,"Its not nonsense its fucking true, so Yezzer likes to put dildos up his Harris so what, let him do want he wants?",1,0,1,0,0,0,toxic
b11c93323f37c96d,"Blank pages, blank look

I haven't blanked any pages, and yet you keep mucking up my Talk Page with demands that I quit blanking pages. Get a life! Leave me alone!",1,0,0,0,0,0,toxic
a7c1979e629c69d7,"you will burn in hell 

you are a nazi piece of shit and your actions are abysmal
rot in hell
evil scum",1,0,0,0,0,0,toxic
0da983f07dc0e926,"""
Yea, it would be on the talk page.  The only reason I threw in a flair of sternness in the template was because of some of the questionable interpretations I just came across: """"This sonnet has suggestions of references to masturbation Then, beauteous niggard, why dost thou abuse. The suggestion is that the male in the sonnet should be procreation to preserve his beauty rather than engaging in self-pleasure."""".  Don't you love that?  """,1,0,0,0,0,0,toxic
e0d1b82afe2c064f,"go to hell 

go to hell and leave me alone",1,0,0,0,0,0,toxic
ee52522f71ba5e9a,"WARNING ABOUT RODHULLANDEMU

Warning! This user is mentally retarteded!",1,0,0,0,0,0,toxic
142125e86e20dfb4,Why did you block my page you twat. I am going to find you and me and the lads are going to play footie with your testacles. My mate told me he'd had some trouble with wankers on wikipedia some gay called JDwolff bastard,1,0,0,0,0,0,toxic
