dataset,text,source,label,uid
medical,"The prognosis of upcoming crises and the course of actually understanding them is increasingly becoming a major subject of discussions in pursuit of reliable indicators. The trade war between the United States and China, along with the COVID-19 pandemic are two events that took place in the Chinese economy with the aforementioned characteristics of the Black swan phenomenon, to which this latest professional analysis is devoted. The objective of this research is to examine the response of the Shanghai Stock Exchange Composite (SSEC) index, in addition to its relation with macroeconomic variables contributing towards a possible Black Swan Event. We employ an econometric methodology comprising of a unit root test, descriptive statistics, linear regression and correlation analysis for the period 2007-2019. Our results illustarte that the bubble from 2015, which is classified as a Black Swan event by many researchers, has a negative influence on the SSEC index. We can further deduce that there were some psychological effects on the Chinese stock market that lead to both, positive and negative trends of SSEC indices. The main findings confirmed that the Consumer Price Index, Exchange Rate, Interest Rate, Unemployment, GDP and Trade Balance were significantly elaborative macroeconomic variables, that had a substantial impact on the SSEC index.",Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",w_X84d
medical,What to expect if I have Hymenolepis infection  (Outlook/Prognosis)?,Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",VMwChM
medical,"neuro leigon found on front right lobe of the brain,fluid found on left mastoid bone in middle ear,chronic sinus tract,these three 3 finding may not be related but woul like to know if left untreated what can i expect as far as mental health ,and congnative abilities what kind of expected response.",Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",P5ATXn
medical,"The consequences of poverty, current technological innovation (the change of the nature of work) for the labour market and overall societal transformation strengthened the interest of governments, intergovernmental policy-making bodies and international experts in Article 25 of the Universal Declaration of Human Rights. This Declaration states that “Everyone has the right to a standard of living adequate for the health and well-being of himself and of his family, including food, clothing, housing and medical care and necessary social services, and the right to security in the event of unemployment, sickness, disability, widowhood, old age or other lack of livelihood in circumstances beyond his control”. The article alludes to a universal basic income/unconditional basic income (UBI)—a kind of cash welfare programme in which all citizens (or permanent residents) of a country receive a regular, liveable and unconditional amount of money from the government. Governments recommitted themselves to ensuring decent work and social protection for all through the 2030 Agenda for Sustainable Development. Article 25 has never been implemented globally through appropriate government interventions and redistributive measures. Such measures are and have been pursued on a trial basis as evidenced by country experiences contained in this chapter. This could eventually open the door to a global basic income elsewhere in the world, framed on the specific needs and conditions of countries. The United Nations Industrial Development Organization (UNIDO) likewise could explore whether such an unconditional income yields returns in terms of Inclusive Sustainable Industrial Development (ISID) within the framework of possible income and employment effects of UBI triggered by technical assistance and business support services. Such an endeavour would take UBI beyond its monetary threshold and make it a potential source of sustainable livelihoods for social wellbeing and income creation. In these unprecedented times, citizens in almost every country will face an uphill battle to address their socio-economic basic needs. The insecurity and great uncertainties caused by COVID-19 in 2020 and beyond, especially among the poor and small-scale businesses and subsistence farmers, will compel governments and UN agencies to develop new strategies. UBI, with all its variations, should be accepted as a universal condition and safety net for everyone.",Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",2ENypA
medical,I got bit by a mosquito last night. The bit has now doubled in size like the size of a softball. It practically surrounds my elbow. And I can t be certain however I feel as though front my elbow yo to my hand ( left ) that it s either numb or tensed up...???,Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",drFgF-
medical,Hi. I m a 19 yr old female. For about 3 or 4 years I ve been having this problem. First I feel like all my blood rushes to my head &I get light headed &feel butterflies . Then my heart starts beating fast. I don t just mean fast as in just ran a half mile but probably double that. Like 5 or 6 beats per second. You can see my chest beating. I ve had other people feel it as well. It also gives me very sharp pains in my chest. It hurts to breathe or swallow. It feels like there is a truck tire sitting on my chest. Then it just stops. Not gradually. Just instantly stops. This happens very randomly. I could be working or lying down or folding laundry. I ve been to the hospital multiple times&they ve never found anything wrong. I need to know what s wrong.,Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",Ow82uG
medical,"What are some potential causes of restrictive lung disease related to poor muscular effort, and can you provide some examples of conditions that may cause this?",Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",PadsmU
medical,I am a 46 year old female. I have 6 stents in my heart. I have taken Benicar 20 mg for about 8 months. Last Thursday evening I got ahead ache that would not go away. Friday morning when I got up on the right side of my head felt like someone was drilling in it. Later that day I checked my blood pressure and it was 160 / 95. Dr. was closed. I went on Monday and she switched my meds to 40 mg and told me if it didn t go down or started having chest pain to call heart Dr. On Thursday it was still high I went to heart dr office and it was 166/110. They just added HCT to the meds. My blood pressure bottomed out Friday night. It wouldn t read on the machine. Then when it finally read it was 85/52 and my pluse was 118. I got real hot and sweaty and almost passed out everything was like it was far away. I got sick to my stomach. I called the heart dr. and the nurse that was on call just said that it was probly because that my blood pressure was so high and it was trying to regulate is what happened. It was 110 / 85 P was 98 when I called. I not so sure about that. This morning my head still hurts and I feel weak and tired. What should I do? Seams like no one is worried about it except me. I don t have alot of money so please answer for cheap.,Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",bofoR2
medical,"The significance of the pharmaceutical and commercial sectors in the national economy has noticeably intensified, as a result of the COVID-19 pandemic. The main objective of this study was to gain a better insight into the main management characteristics of the actors in the sector. It was assumed that more efficient management of financial investments (acquisitions, loans) caused higher risk financial investment decisions in the pharmaceutical industry in order to place companies in a better position in view of equity investors, illustrated best as the profitability of equity (ROE). This paper examined one possible means of covering the extremely high indirect costs (R&D, marketing) of pharmaceutical companies, also justified by the restructuring of the industry and the effect of investments in long term financial instruments on the ROE of the same business entities. Built on the EMIS database, the analysis only used the indicators of those companies operating in the pharmaceutical industry in Visegrad countries for 2019. The authors sought to draw conclusions about possible management characteristics of the entire pharmaceutical sector of these countries using cluster analysis and linear regression. The initial assumption, or main hypothesis of the study, was that in one of the countries studied or for those businesses operating above a certain revenue category, the impact of a company’s risk-taking (which can also be expressed in terms of asset-based financial income) on profitability, may appear or intensify. The performed studies did not show a strong correlation between the explanatory and profit variables either at the national level or at the level of groups formed by regional market position. In other words, the extremely high level of indirect costs were mostly covered by sales of successful cash products, and companies not indebted to suppliers undertook significant risks in the field of financial investments, thereby offsetting the positive impact of the latter on earnings.",Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",OgcETP
medical,"Hi doctor,My son has storage pool defect. Now, his doctor suspects Crohn\\s disease on him. All cut tests will result in horrible bleeding time. Should hematology be involved? Should the doctors use coagulant as a precaution? Your further advice would be helpful. Thank you.",Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",uXpIOc
medical,"I am a 40 year old female and have have some mildly high blood pressure readings over the past couple years. I am not over weight and fairly physically active. My reading can vary quite a bit but my systolic is usually 120-135, my diastolic can be around 84 up to 95 at times. I read and have gotten some conflicting recommendations if I need BP meds, it seems that systolic is the number of more concern, is this correct or is that just for older adults? Since I am young I would rather not be on BP meds if I do not have to. Are any supplements recommended besides reducing salt, diet, exercise, all these things I have already done. Thank you for your answer!",Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",bBEiZL
medical,"Amidst the Coronavirus Disease 2019 (COVID-19) pandemic, vaccination against severe acute respiratory syndrome 2 (SARS-CoV-2) is recommended for everyone over 18 years in South Korea, with the exception of pregnant women. Unexpected adverse cutaneous reactions after the COVID-19 vaccination have been recently reported. Cutaneous small-vessel vasculitis (CSVV) predominantly affects small blood vessels, defined as small intraparenchymal arteries, arterioles, capillaries, and venules, without any detectable involvement of non-cutaneous organs. We report five cases of CSVV after the ChAdOx1 COVID-19 vaccination in 44- to 68-year-old women. The symptoms commonly appeared within 2 days after vaccination. The lesion was localized to the lower limbs in four patients and spread to the upper limbs in one patient. All patients demonstrated a favorable response to oral methylprednisolone, antihistamines, and topical steroids. Considering the importance of the COVID-19 vaccination, clinicians should be aware of CSVV as a potential adverse event. Further studies are required to elucidate the causative link and pathogenesis.",Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",sWd-zo
medical,When I was younger my mother had stage 4 thyroid cancer. Because it was just my mother and myself I helped take care of her during radiation when she would come home. She informed me then that I shouldnt be around her too much because the radiation could effect my reproductive system. I have been trying to get pregnant and I want to know what are the chances that the radiation did hinder my reproductive system?,Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",Lkt0Sj
medical,"i m a 21 year old male. i have had viral hepatitis A for about 2 weeks and now recovering. for the past few days, i couldnt help but feel extremely aroused. so i couldnt take it any more and masturbated today. the sperm the came out was yellow. is this normal for now? will it affect my future in any way? i m really tensed...",Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",0VYs2n
medical,What is the recommended treatment for patients with blood pressure that is significantly above the goal value?,Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",HBLVnr
medical,"Hi there,I get my period round about the 15th or a few days after and I did not get it in may that time which was not a problem because I was not having sex at all and have gotten my period the previous month.I did not think too much about it because if I dont get it on the 15th then ill get it at the end of the month round about the 27-29 I did not get it yet .I had unprotected sex on the 24th of May and on the 6th day after I had unprotected sex until yesterday 2 June I started getting weird dull cramps.Now I just feel pressure there also my breasts started swelling and becoming sore yesterday and is still sore today.The problem is he pulled out before he came so Im not sure if Im pregnant because I didnt get my period my discharge is milky a bit creamy white?",Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",INTpb8
medical,"OBJECTIVES: We aimed to evaluate rates of antibody response to mRNA SARS-CoV-2 vaccine among kidney transplant recipients, and to identify factors associated with reduced immunogenicity. METHODS: A prospective cohort study including consecutive kidney transplant recipients in a single referral transplant center. Participants were tested for anti-spike (anti-S) antibodies 2-4 weeks following second vaccine dose. Primary outcome was rate of seropositivity. Univariate and multivariate analyses were conducted to identify factors associated with seropositivity. RESULTS: Of 308 kidney transplant recipients included, only 112 (36.4%) tested positive for anti-S antibodies 2-4 weeks after receiving the second dose of BNT162b2 vaccine. Median antibody titer was 15.5 AU/mL (interquartile range [IQR] 3.5-163.6). Factors associated with antibody response were higher estimated glomerular filtration rate (eGFR) (odds ratio [OR] 1.025 per ml/min/1.73m(2), 95% confidence interval [CI] 1.014 - 1.037, p<0.001), lower mycophenolic acid dose (OR 2.347 per 360 mg decrease, 95% CI 1.782 - 3.089, p<0.001), younger age (OR 1.032 per year decrease, 95% CI 1.015 - 1.05, p<0.001) and lower calcineurin inhibitors (CNI) blood level (OR 1.987, 95% CI 1.146 - 3.443, p=0.014). No serious adverse events to the vaccine were reported. CONCLUSIONS: Kidney transplant recipients demonstrated inadequate antibody response to mRNA SARS-CoV-2 vaccination. Immunosuppression level was a significant factor in this response. Strategies to improve immunogenicity should be examined in future studies.",Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",Tv4Ngd
medical,"my mom suffers from angina, had emergency dialysis because potassium level read 8.1, kidneys failing, then pace maker put in. Now she is having breathing problems at nights. Is the pace maker too much for her heart and did she suffer from permanent kidneys damaged.",Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",9mFy2o
medical,"Hello doctor,I have a bump on one of my top row teeth (it is located on the inside of the tooth, not noticeable from outside) that seems to be quite hard. I picked at it out of habit thinking it was a piece of food but it seems to be on the tooth. Is this just some uncommon tooth shape or is it something else?",Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",cvmopE
medical,"Q:A 45-year-old obese man is evaluated in a locked psychiatric facility. He was admitted to the unit after he was caught running through traffic naked while tearing out his hair. His urine toxicology screening was negative for illicit substances and after careful evaluation and additional history, provided by his parents, he was diagnosed with schizophrenia and was treated with aripiprazole. His symptoms did not improve after several dosage adjustments and he was placed on haloperidol, but this left him too lethargic and slow and he was placed on loxapine. After several dosage adjustments today, he is still quite confused. He describes giant spiders and robots that torture him in his room. He describes an incessant voice screaming at him to run away. He also strongly dislikes his current medication and would like to try something else. Which of the following is indicated in this patient?? 
{'A': 'Fluphenazine', 'B': 'Chlorpromazine', 'C': 'Haloperidol', 'D': 'Olanzapine', 'E': 'Clozapine'},",Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",iX4xRY
medical,"UNSTRUCTURED This manuscript is in the category of Letters to editor, and there is no abstract.",Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",Qej7DQ
medical,"What is forced expiratory volume in one second (FEV1), and how is it related to the volume of air that can be forcibly expired after a maximal inspiration?",Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",tQAVcE
medical,"Hello last week I was in a activity, and I started to have symptom of Flu and I stared drinking a medicine for that.I feel better after that but I keep feeling in my chest like I have broquitis. A few days ago start feeling some pain when I press my chest. Im planning to see a doctor  soon. If any recommendation.",Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",8I5J2l
medical,An amendment to this paper has been published and can be accessed via a link at the top of the paper.,Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",CZeIJh
medical,"A blazed chirped Bragg grating in a planar silica waveguide device was used to create an integrated diffractive element for a spectrometer. The grating diffracts light from a waveguide and creates a wavelength dependent focus in a manner similar to a bulk diffraction grating spectrometer. An external imaging system is used to analyse the light, later device iterations plan to integrate detectors to make a fully integrated spectrometer. Devices were fabricated with grating period chirp rates in excess of 100 nm mm-1, achieving a focal length of 5.5 mm. Correction of coma aberrations resulted in a device with a footprint of 20 mm×10 mm, a peak FWHM resolution of 1.8 nm, a typical FWHM resolution of 2.6 nm and operating with a 160 nm bandwidth centered at 1550 nm.",Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",hj6NG7
medical,My doctor told me to take vitcofol injection. after taking it.. my skin became little hard and i am continuously feeling that somthing is there at the place where i took injection. i am worried as doctor told me to take 9more vitcofol injection.. is there anything to worry about ?,Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",GPQjki
medical,"Abstract Severe COVID 19 disease is associated with high morbidity and mortality with limited therapeutic options. The role of glucocorticoids in treatment of COVID 19 has been riddled with controversy. The study site has been using glucocorticoids in patients with severe COVID 19 since the first few patients of COVID 19 that were admitted. In the initial cohort of 7 patients with severe COVID disease, use of methylprednisolone in a dose of 30 mg twice daily was associated with rapid improvement in oxygenation and decline in CRP levels. While six patients made a complete clinical recovery, one patient died. There were no secondary infections.",Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",XnsMG9
medical,"I ve been suffering from this choking/gagging stuff since the end of Oct 2013. Sometimes, it s so bad I can t breathe, can t inhale or exhale that is when it s the scariest. My doctor has run all kinds of tests and have not found anything. What do I do now that my doctor has decided not do any more tests?",Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",_a1fjY
medical,"Microbiome composition data collected through amplicon sequencing are count data on taxa in which the total count per sample (the library size) is an artefact of the sequencing platform and as a result such data are compositional. To avoid library size dependency, one common way of analyzing multivariate compositional data is to perform a principal component analysis (PCA) on data transformed with the centered log-ratio, hereafter called a log-ratio PCA. Two aspects typical of amplicon sequencing data are the large differences in library size and the large number of zeroes. In this paper we show on real data and by simulation that, applied to data that combines these two aspects, log-ratio PCA is nevertheless heavily dependent on the library size. This leads to a reduction in power when testing against any explanatory variable in log-ratio redundancy analysis. If there is additionally a correlation between the library size and the explanatory variable, then the type 1 error becomes inated. We explore putative solutions to this problem.",Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",_avOsA
medical,For 7-8 months Ive had ulcers come on my tongue off and on as soon as they would go away some more would come on in another area on my tongue. It got to where some time it was very hard to eat or swallow. It also affected my ear by hurting. Then I noticed blisters (one or two small) would appear at a time. Im going to a ENT doctor now to see what is causing this problem. He has ruled out cancer. It seems like I cant get rid of these or be told what I need to do to treat it or what can be done to make it all go away and stay away. Can you help me?,Malikeh1375/medical-question-answering-datasets,"[0, 0, 0, 1, 0, 0, 0, 0]",-HIBNh
